"","time","COAST","temp","weekday"
"1508","2011-07-29 16:00:00",15190.9286961991,30.1,1
"1509","2011-07-29 17:00:00",14818.1380826558,31.1,1
"1510","2011-07-29 18:00:00",14378.1562444327,31.1,1
"1511","2011-07-30 09:00:00",10717.4865924535,26.35,0
"1512","2011-07-30 10:00:00",11874.3067922254,26.1,0
"1513","2011-07-30 11:00:00",13025.1022833501,26.1,0
"1514","2011-07-30 12:00:00",13947.431529774,27.1,0
"1515","2011-07-30 13:00:00",14594.9276520075,27.35,0
"1516","2011-07-30 14:00:00",15084.5737948991,30.1,0
"1517","2011-07-30 15:00:00",15506.2722897056,31.1,0
"1518","2011-07-30 16:00:00",15802.1112335841,32.1,0
"1519","2011-07-30 17:00:00",15907.6115917736,33.1,0
"1520","2011-07-30 18:00:00",15794.1108681423,33.1,0
"1521","2011-07-31 09:00:00",10083.771797467,25.1,0
"1522","2011-07-31 10:00:00",11179.7047397373,25.1,0
"1523","2011-07-31 11:00:00",12351.1887405305,24.1,0
"1524","2011-07-31 12:00:00",13547.5136417147,27.1,0
"1525","2011-07-31 13:00:00",14568.9969825654,29.1,0
"1526","2011-07-31 14:00:00",15343.1726946888,30.1,0
"1527","2011-07-31 15:00:00",16038.8063915799,31.1,0
"1528","2011-07-31 16:00:00",16475.746858328,33.1,0
"1529","2011-07-31 17:00:00",16664.6195234825,33.1,0
"1530","2011-07-31 18:00:00",16655.9510780643,34.1,0
"1531","2011-08-01 09:00:00",11869.6756248406,26.1,1
"1532","2011-08-01 10:00:00",12867.4481465744,26.1,1
"1533","2011-08-01 11:00:00",14040.8206674696,26.1,1
"1534","2011-08-01 12:00:00",15144.1204988895,27.1,1
"1535","2011-08-01 13:00:00",16109.9451124272,28.1,1
"1536","2011-08-01 14:00:00",16999.9216088097,30.1,1
"1537","2011-08-01 15:00:00",17700.7175001985,32.1,1
"1538","2011-08-01 16:00:00",18007.0090955426,33.1,1
"1539","2011-08-01 17:00:00",18136.8066598058,34.1,1
"1540","2011-08-01 18:00:00",18042.8584428723,36.1,1
"1541","2011-08-02 09:00:00",12207.7967961189,27.1,1
"1542","2011-08-02 10:00:00",13250.3404153626,26.1,1
"1543","2011-08-02 11:00:00",14374.2664584474,26.1,1
"1544","2011-08-02 12:00:00",15369.2700299784,30.1,1
"1545","2011-08-02 13:00:00",16210.8260587973,32.1,1
"1546","2011-08-02 14:00:00",17027.4018296312,31.1,1
"1547","2011-08-02 15:00:00",17736.9552874271,32.1,1
"1548","2011-08-02 16:00:00",18098.1060781132,33.1,1
"1549","2011-08-02 17:00:00",18203.3929465267,34.1,1
"1550","2011-08-02 18:00:00",18067.1775504244,35.1,1
"1551","2011-08-03 09:00:00",12363.108326304,26.1,1
"1552","2011-08-03 10:00:00",13398.6903030879,26.1,1
"1553","2011-08-03 11:00:00",14523.0811519354,26.1,1
"1554","2011-08-03 12:00:00",15558.2289513621,27.1,1
"1555","2011-08-03 13:00:00",16445.9661262057,29.1,1
"1556","2011-08-03 14:00:00",17142.3724380075,31.1,1
"1557","2011-08-03 15:00:00",17824.6048042911,32.1,1
"1558","2011-08-03 16:00:00",18233.9636929084,33.1,1
"1559","2011-08-03 17:00:00",18389.0912366525,34.1,1
"1560","2011-08-03 18:00:00",18248.7332548207,35.1,1
"1561","2011-08-04 09:00:00",12213.1312389055,26.1,1
"1562","2011-08-04 10:00:00",13317.562542028,26.1,1
"1563","2011-08-04 11:00:00",14504.0361790188,25.1,1
"1564","2011-08-04 12:00:00",15555.983108429,27.1,1
"1565","2011-08-04 13:00:00",16390.6585520431,29.1,1
"1566","2011-08-04 14:00:00",17145.5104523675,30.6,1
"1567","2011-08-04 15:00:00",17718.6142127848,32.1,1
"1568","2011-08-04 16:00:00",17956.3671199086,33.1,1
"1569","2011-08-04 17:00:00",17959.2955226168,35.1,1
"1570","2011-08-04 18:00:00",17755.3233742925,36.1,1
"1571","2011-08-05 09:00:00",12254.9092921651,26.1,1
"1572","2011-08-05 10:00:00",13299.7687795788,26.1,1
"1573","2011-08-05 11:00:00",14418.8879790663,26.1,1
"1574","2011-08-05 12:00:00",15472.6459563142,28.1,1
"1575","2011-08-05 13:00:00",16337.9288358162,29.1,1
"1576","2011-08-05 14:00:00",17137.1695629169,31.1,1
"1577","2011-08-05 15:00:00",17729.3240554127,33.1,1
"1578","2011-08-05 16:00:00",18098.700867696,34.1,1
"1579","2011-08-05 17:00:00",18199.2508131057,34.1,1
"1580","2011-08-05 18:00:00",17958.7510895495,36.1,1
"1581","2011-08-06 09:00:00",11656.8122736184,27.1,0
"1582","2011-08-06 10:00:00",12823.1878883262,27.1,0
"1583","2011-08-06 11:00:00",13972.6045037226,27.1,0
"1584","2011-08-06 12:00:00",15036.8793595628,28.1,0
"1585","2011-08-06 13:00:00",15816.6803111693,29.1,0
"1586","2011-08-06 14:00:00",16451.7899482148,31.1,0
"1587","2011-08-06 15:00:00",16992.3503189684,33.1,0
"1588","2011-08-06 16:00:00",17311.63097126,34.1,0
"1589","2011-08-06 17:00:00",17393.914052172,34.1,0
"1590","2011-08-06 18:00:00",17186.9530195107,36.1,0
"1591","2011-08-07 09:00:00",11094.1274307283,27.1,0
"1592","2011-08-07 10:00:00",12205.1983941836,27.1,0
"1593","2011-08-07 11:00:00",13358.6267079634,27.1,0
"1594","2011-08-07 12:00:00",14395.6607103256,28.1,0
"1595","2011-08-07 13:00:00",15255.0838640665,29.1,0
"1596","2011-08-07 14:00:00",15939.349790203,31.1,0
"1597","2011-08-07 15:00:00",16604.7181925689,33.1,0
"1598","2011-08-07 16:00:00",16984.6927974361,33.1,0
"1599","2011-08-07 17:00:00",17089.2924807212,34.1,0
"1600","2011-08-07 18:00:00",16970.9605885807,36.1,0
"1601","2011-08-08 09:00:00",12517.0232463118,27.1,1
"1602","2011-08-08 10:00:00",13609.8288001482,26.1,1
"1603","2011-08-08 11:00:00",14780.3975864707,26.1,1
"1604","2011-08-08 12:00:00",15813.881477946,27.1,1
"1605","2011-08-08 13:00:00",16717.7238334252,29.1,1
"1606","2011-08-08 14:00:00",17483.9144521971,32.1,1
"1607","2011-08-08 15:00:00",18100.4440650845,33.1,1
"1608","2011-08-08 16:00:00",18395.690859327,34.1,1
"1609","2011-08-08 17:00:00",18335.7407405012,36.1,1
"1610","2011-08-08 18:00:00",18020.0358972614,37.1,1
"1611","2011-08-09 09:00:00",12783.1236938821,26.1,1
"1612","2011-08-09 10:00:00",13816.9349451115,26.1,1
"1613","2011-08-09 11:00:00",14962.5787448762,27.1,1
"1614","2011-08-09 12:00:00",16037.50881021,28.1,1
"1615","2011-08-09 13:00:00",16881.8412297255,30.1,1
"1616","2011-08-09 14:00:00",17578.4963946866,31.1,1
"1617","2011-08-09 15:00:00",18193.4491384558,33.1,1
"1618","2011-08-09 16:00:00",18469.5719688307,35.1,1
"1619","2011-08-09 17:00:00",18432.2314865839,36.1,1
"1620","2011-08-09 18:00:00",18240.9324867666,36.1,1
"1621","2011-08-10 09:00:00",12735.2985393681,27.1,1
"1622","2011-08-10 10:00:00",13777.2813043411,27.1,1
"1623","2011-08-10 11:00:00",14902.5736534457,27.1,1
"1624","2011-08-10 12:00:00",15952.2508502196,28.1,1
"1625","2011-08-10 13:00:00",16854.1622911465,30.1,1
"1626","2011-08-10 14:00:00",17628.6110929257,31.1,1
"1627","2011-08-10 15:00:00",18260.7245030091,33.1,1
"1628","2011-08-10 16:00:00",18549.2399962686,35.1,1
"1629","2011-08-10 17:00:00",18464.1319040882,36.1,1
"1630","2011-08-10 18:00:00",18183.612735162,37.1,1
"1631","2011-08-11 09:00:00",12743.2915869468,27.1,1
"1632","2011-08-11 10:00:00",13744.9179960425,27.1,1
"1633","2011-08-11 11:00:00",14868.0048405829,27.1,1
"1634","2011-08-11 12:00:00",16019.3178329768,28.1,1
"1635","2011-08-11 13:00:00",16946.1496333463,30.1,1
"1636","2011-08-11 14:00:00",17683.5368939345,31.1,1
"1637","2011-08-11 15:00:00",18123.9793522615,34.1,1
"1638","2011-08-11 16:00:00",18324.6439777869,35.1,1
"1639","2011-08-11 17:00:00",18402.338481979,36.1,1
"1640","2011-08-11 18:00:00",18261.7369316874,38.1,1
"1641","2011-08-12 09:00:00",12478.5688753087,27.1,1
"1642","2011-08-12 10:00:00",13476.2043420651,27.1,1
"1643","2011-08-12 11:00:00",14567.0084685943,27.1,1
"1644","2011-08-12 12:00:00",15640.485040769,27.1,1
"1645","2011-08-12 13:00:00",16496.8734783726,29.1,1
"1646","2011-08-12 14:00:00",17315.0681657749,31.1,1
"1647","2011-08-12 15:00:00",18017.5819492627,33.1,1
"1648","2011-08-12 16:00:00",18404.1178339165,34.1,1
"1649","2011-08-12 17:00:00",18457.4754649172,36.1,1
"1650","2011-08-12 18:00:00",18119.769632803,36.1,1
"1651","2011-08-13 09:00:00",11572.5327377614,26.1,0
"1652","2011-08-13 10:00:00",12667.7310684457,26.1,0
"1653","2011-08-13 11:00:00",13760.4902871104,26.1,0
"1654","2011-08-13 12:00:00",14764.0951315222,27.1,0
"1655","2011-08-13 13:00:00",15596.8480732863,29.1,0
"1656","2011-08-13 14:00:00",16198.1039965449,30.6,0
"1657","2011-08-13 15:00:00",16563.0417427785,31.1,0
"1658","2011-08-13 16:00:00",16569.3983658952,34.1,0
"1659","2011-08-13 17:00:00",16330.6670016505,36.1,0
"1660","2011-08-13 18:00:00",16132.9785255332,36.1,0
"1661","2011-08-14 09:00:00",10883.9367812907,27.1,0
"1662","2011-08-14 10:00:00",12017.4677306592,27.1,0
"1663","2011-08-14 11:00:00",13280.3902714139,26.1,0
"1664","2011-08-14 12:00:00",14479.0755663141,27.1,0
"1665","2011-08-14 13:00:00",15521.7190088856,29.1,0
"1666","2011-08-14 14:00:00",16206.9478605974,30.6,0
"1667","2011-08-14 15:00:00",16748.4964858672,32.1,0
"1668","2011-08-14 16:00:00",16703.3526932829,33.6,0
"1669","2011-08-14 17:00:00",16009.9928237682,34.1,0
"1670","2011-08-14 18:00:00",15306.1990473975,36.1,0
"1671","2011-08-15 09:00:00",12155.0024805141,27.1,1
"1672","2011-08-15 10:00:00",13186.1207058978,26.1,1
"1673","2011-08-15 11:00:00",14364.3854730659,26.1,1
"1674","2011-08-15 12:00:00",15457.6237179584,27.1,1
"1675","2011-08-15 13:00:00",16446.6309427011,29.1,1
"1676","2011-08-15 14:00:00",17316.5072857913,31.1,1
"1677","2011-08-15 15:00:00",17981.6686448537,31.1,1
"1678","2011-08-15 16:00:00",18336.4059967495,34.1,1
"1679","2011-08-15 17:00:00",18258.9675530805,34.1,1
"1680","2011-08-15 18:00:00",17740.4979358632,36.1,1
"1681","2011-08-16 09:00:00",12250.9781862252,26.1,1
"1682","2011-08-16 10:00:00",13355.3043160426,25.1,1
"1683","2011-08-16 11:00:00",14470.157940292,25.1,1
"1684","2011-08-16 12:00:00",15566.5503084235,27.1,1
"1685","2011-08-16 13:00:00",16588.216525022,28.1,1
"1686","2011-08-16 14:00:00",17407.8485064468,31.1,1
"1687","2011-08-16 15:00:00",18166.1495724325,32.1,1
"1688","2011-08-16 16:00:00",18647.6886595924,34.1,1
"1689","2011-08-16 17:00:00",18697.9275716951,35.1,1
"1690","2011-08-16 18:00:00",18475.7820873003,36.1,1
"1691","2011-08-17 09:00:00",12525.5129911892,26.1,1
"1692","2011-08-17 10:00:00",13599.7958833951,26.1,1
"1693","2011-08-17 11:00:00",14805.9008946343,26.1,1
"1694","2011-08-17 12:00:00",16022.6907766648,27.1,1
"1695","2011-08-17 13:00:00",17057.3679788282,29.1,1
"1696","2011-08-17 14:00:00",17881.4385163784,31.1,1
"1697","2011-08-17 15:00:00",18577.0112845162,33.1,1
"1698","2011-08-17 16:00:00",19020.81668721,34.1,1
"1699","2011-08-17 17:00:00",19085.772159239,36.1,1
"1700","2011-08-17 18:00:00",18863.5475856076,37.1,1
"1701","2011-08-18 09:00:00",12607.1735951884,27.1,1
"1702","2011-08-18 10:00:00",13718.8536893387,27.1,1
"1703","2011-08-18 11:00:00",14985.1601778953,27.1,1
"1704","2011-08-18 12:00:00",16118.7497148419,29.1,1
"1705","2011-08-18 13:00:00",17117.6568386172,29.1,1
"1706","2011-08-18 14:00:00",18025.7169915236,31.1,1
"1707","2011-08-18 15:00:00",18761.7027507513,33.1,1
"1708","2011-08-18 16:00:00",19238.5593857982,34.1,1
"1709","2011-08-18 17:00:00",19321.008365492,36.1,1
"1710","2011-08-18 18:00:00",19113.3024484079,37.1,1
"1711","2011-08-19 09:00:00",12700.2432388832,27.1,1
"1712","2011-08-19 10:00:00",13713.3988472059,27.1,1
"1713","2011-08-19 11:00:00",14788.7075566149,27.1,1
"1714","2011-08-19 12:00:00",15898.1973545,27.1,1
"1715","2011-08-19 13:00:00",16889.2411674347,29.1,1
"1716","2011-08-19 14:00:00",17823.3461685098,31.1,1
"1717","2011-08-19 15:00:00",18596.5404200991,33.1,1
"1718","2011-08-19 16:00:00",19059.1793921244,34.1,1
"1719","2011-08-19 17:00:00",19003.9409778558,36.1,1
"1720","2011-08-19 18:00:00",18714.142216985,36.1,1
"1721","2011-08-20 09:00:00",12145.8629912543,28.1,0
"1722","2011-08-20 10:00:00",13279.109218057,27.1,0
"1723","2011-08-20 11:00:00",14414.0991659736,27.1,0
"1724","2011-08-20 12:00:00",15531.0300319278,28.1,0
"1725","2011-08-20 13:00:00",16425.1078340477,29.1,0
"1726","2011-08-20 14:00:00",17072.6537556682,32.1,0
"1727","2011-08-20 15:00:00",17534.4792533984,33.1,0
"1728","2011-08-20 16:00:00",17709.2277452644,34.1,0
"1729","2011-08-20 17:00:00",17600.7110696697,36.1,0
"1730","2011-08-20 18:00:00",17163.3242352344,37.1,0
"1731","2011-08-21 09:00:00",10791.5116454366,26.1,0
"1732","2011-08-21 10:00:00",11918.2090278886,27.1,0
"1733","2011-08-21 11:00:00",13115.6735476247,26.1,0
"1734","2011-08-21 12:00:00",14380.2385826337,28.1,0
"1735","2011-08-21 13:00:00",15447.4524128759,29.1,0
"1736","2011-08-21 14:00:00",16266.5393548206,31.1,0
"1737","2011-08-21 15:00:00",16940.7434684423,32.1,0
"1738","2011-08-21 16:00:00",17250.8952798771,34.1,0
"1739","2011-08-21 17:00:00",17130.9046588218,35.1,0
"1740","2011-08-21 18:00:00",16995.6994716665,35.1,0
"1741","2011-08-22 09:00:00",12252.8379389104,26.1,1
"1742","2011-08-22 10:00:00",13244.2505238826,26.1,1
"1743","2011-08-22 11:00:00",14296.3503675706,27.1,1
"1744","2011-08-22 12:00:00",15357.7611148293,27.1,1
"1745","2011-08-22 13:00:00",16358.053756385,29.1,1
"1746","2011-08-22 14:00:00",17240.991287016,30.1,1
"1747","2011-08-22 15:00:00",17839.2692642401,32.1,1
"1748","2011-08-22 16:00:00",18259.4140326101,33.1,1
"1749","2011-08-22 17:00:00",18404.1256566809,34.1,1
"1750","2011-08-22 18:00:00",18164.3445873521,36.1,1
"1751","2011-08-23 09:00:00",12346.6748160209,26.1,1
"1752","2011-08-23 10:00:00",13421.5190755127,27.1,1
"1753","2011-08-23 11:00:00",14522.7278478201,26.1,1
"1754","2011-08-23 12:00:00",15543.1903418336,27.1,1
"1755","2011-08-23 13:00:00",16473.8884220488,29.1,1
"1756","2011-08-23 14:00:00",17333.3624445963,31.1,1
"1757","2011-08-23 15:00:00",17966.1324168611,33.1,1
"1758","2011-08-23 16:00:00",18415.0856806121,34.1,1
"1759","2011-08-23 17:00:00",18610.0324260401,35.1,1
"1760","2011-08-23 18:00:00",18392.5329122054,37.1,1
"1761","2011-08-24 09:00:00",12449.6487677209,27.1,1
"1762","2011-08-24 10:00:00",13412.3678300316,27.1,1
"1763","2011-08-24 11:00:00",14539.332650918,27.1,1
"1764","2011-08-24 12:00:00",15568.563292251,28.1,1
"1765","2011-08-24 13:00:00",16456.3341195564,29.1,1
"1766","2011-08-24 14:00:00",17236.5329086489,31.1,1
"1767","2011-08-24 15:00:00",17875.9626826235,32.1,1
"1768","2011-08-24 16:00:00",18205.2703044371,33.1,1
"1769","2011-08-24 17:00:00",18217.4445521059,34.1,1
"1770","2011-08-24 18:00:00",17905.7993498111,36.1,1
"1771","2011-08-25 09:00:00",11684.5200148889,26.35,1
"1772","2011-08-25 10:00:00",12267.8577008561,26.1,1
"1773","2011-08-25 11:00:00",12961.7514528138,26.1,1
"1774","2011-08-25 12:00:00",13181.7452594191,26.1,1
"1775","2011-08-25 13:00:00",13316.2842499043,27.1,1
"1776","2011-08-25 14:00:00",13757.6239455774,27.1,1
"1777","2011-08-25 15:00:00",14392.0132524605,24.85,1
"1778","2011-08-25 16:00:00",15118.2067155606,24.1,1
"1779","2011-08-25 17:00:00",15604.6868093693,25.1,1
"1780","2011-08-25 18:00:00",15609.1632297735,27.1,1
"1781","2011-08-26 09:00:00",11446.5609538007,25.1,1
"1782","2011-08-26 10:00:00",12552.0040633458,26.1,1
"1783","2011-08-26 11:00:00",13707.9151371651,26.1,1
"1784","2011-08-26 12:00:00",14936.59253896,27.1,1
"1785","2011-08-26 13:00:00",15984.6030494471,29.1,1
"1786","2011-08-26 14:00:00",16919.4467124589,31.1,1
"1787","2011-08-26 15:00:00",17581.2060021422,33.1,1
"1788","2011-08-26 16:00:00",17980.7967594898,34.1,1
"1789","2011-08-26 17:00:00",18103.7376860971,35.1,1
"1790","2011-08-26 18:00:00",17823.5748819626,36.1,1
"1791","2011-08-27 09:00:00",11465.1688923424,27.1,0
"1792","2011-08-27 10:00:00",12675.2661586609,25.1,0
"1793","2011-08-27 11:00:00",13936.5778055397,25.1,0
"1794","2011-08-27 12:00:00",15228.5687404266,27.1,0
"1795","2011-08-27 13:00:00",16479.5522976527,28.1,0
"1796","2011-08-27 14:00:00",17375.0126756752,30.1,0
"1797","2011-08-27 15:00:00",18040.3249563323,32.35,0
"1798","2011-08-27 16:00:00",18384.6528073548,34.6,0
"1799","2011-08-27 17:00:00",18406.2202471108,37.1,0
"1800","2011-08-27 18:00:00",18129.3608363732,38.1,0
"1801","2011-08-28 09:00:00",10528.7225463549,27.1,0
"1802","2011-08-28 10:00:00",11774.6865313169,26.1,0
"1803","2011-08-28 11:00:00",13234.170091,26.1,0
"1804","2011-08-28 12:00:00",14723.747573773,27.1,0
"1805","2011-08-28 13:00:00",16024.8474027377,29.1,0
"1806","2011-08-28 14:00:00",17016.062582437,33.1,0
"1807","2011-08-28 15:00:00",17813.7116805053,35.1,0
"1808","2011-08-28 16:00:00",18247.4302038923,37.1,0
"1809","2011-08-28 17:00:00",18348.6649972101,38.1,0
"1810","2011-08-28 18:00:00",18158.983435044,38.1,0
"1811","2011-08-29 09:00:00",12096.376889836,26.1,1
"1812","2011-08-29 10:00:00",13031.5729002538,26.1,1
"1813","2011-08-29 11:00:00",14165.9595580833,24.1,1
"1814","2011-08-29 12:00:00",15308.5656533632,26.1,1
"1815","2011-08-29 13:00:00",16427.8106458663,28.1,1
"1816","2011-08-29 14:00:00",17463.5553910373,32.1,1
"1817","2011-08-29 15:00:00",18293.704347584,34.1,1
"1818","2011-08-29 16:00:00",18832.6992088261,36.1,1
"1819","2011-08-29 17:00:00",18972.3575208262,37.1,1
"1820","2011-08-29 18:00:00",18775.5371084786,38.1,1
"1821","2011-08-30 09:00:00",12381.4213503361,27.1,1
"1822","2011-08-30 10:00:00",13344.2381617184,27.1,1
"1823","2011-08-30 11:00:00",14408.4774141903,26.1,1
"1824","2011-08-30 12:00:00",15476.4386699242,28.1,1
"1825","2011-08-30 13:00:00",16422.3984285595,30.1,1
"1826","2011-08-30 14:00:00",17302.386397353,32.1,1
"1827","2011-08-30 15:00:00",17987.089031816,33.1,1
"1828","2011-08-30 16:00:00",18439.0523273396,34.1,1
"1829","2011-08-30 17:00:00",18541.7002943788,34.1,1
"1830","2011-08-30 18:00:00",18207.1085709004,37.1,1
"1831","2011-08-31 09:00:00",11905.1491856204,26.1,1
"1832","2011-08-31 10:00:00",12935.5328097249,26.1,1
"1833","2011-08-31 11:00:00",14068.8628900627,26.1,1
"1834","2011-08-31 12:00:00",15078.1433616076,27.1,1
"1835","2011-08-31 13:00:00",16050.4069067295,29.1,1
"1836","2011-08-31 14:00:00",16912.9158716608,30.1,1
"1837","2011-08-31 15:00:00",17521.3264271558,33.1,1
"1838","2011-08-31 16:00:00",17898.1275675433,34.1,1
"1839","2011-08-31 17:00:00",17932.8032168308,34.1,1
"1840","2011-08-31 18:00:00",17622.3663386973,36.1,1
"1841","2012-06-01 09:00:00",10301.6872469938,23.1,1
"1842","2012-06-01 10:00:00",11036.9031731719,23.1,1
"1843","2012-06-01 11:00:00",11877.7686506523,23.1,1
"1844","2012-06-01 12:00:00",12689.4456444797,23.1,1
"1845","2012-06-01 13:00:00",13435.3541337274,25.1,1
"1846","2012-06-01 14:00:00",14263.8430024777,26.1,1
"1847","2012-06-01 15:00:00",14930.6099517909,28.1,1
"1848","2012-06-01 16:00:00",15450.5786129064,29.1,1
"1849","2012-06-01 17:00:00",15686.7626077046,30.1,1
"1850","2012-06-01 18:00:00",15571.9468144066,31.1,1
"1851","2012-06-02 09:00:00",9999.19192446455,22.1,0
"1852","2012-06-02 10:00:00",11159.1939486898,22.1,0
"1853","2012-06-02 11:00:00",12200.6516327805,22.1,0
"1854","2012-06-02 12:00:00",13217.7124270473,24.1,0
"1855","2012-06-02 13:00:00",13969.736367995,27.1,0
"1856","2012-06-02 14:00:00",14522.8252088401,28.1,0
"1857","2012-06-02 15:00:00",14980.3192431569,29.1,0
"1858","2012-06-02 16:00:00",15317.2318898318,31.1,0
"1859","2012-06-02 17:00:00",15409.2446494257,32.1,0
"1860","2012-06-02 18:00:00",15200.0532162443,32.1,0
"1861","2012-06-03 09:00:00",9840.28080581522,23.1,0
"1862","2012-06-03 10:00:00",10959.3903435716,23.1,0
"1863","2012-06-03 11:00:00",12042.2792228063,24.1,0
"1864","2012-06-03 12:00:00",13035.0155985007,26.1,0
"1865","2012-06-03 13:00:00",13924.1065583432,27.1,0
"1866","2012-06-03 14:00:00",14615.0609942005,29.1,0
"1867","2012-06-03 15:00:00",15101.6807616359,31.1,0
"1868","2012-06-03 16:00:00",15323.0732638193,31.1,0
"1869","2012-06-03 17:00:00",15343.4368484424,32.1,0
"1870","2012-06-03 18:00:00",15008.0450167147,32.1,0
"1871","2012-06-04 09:00:00",11588.5756467621,24.1,1
"1872","2012-06-04 10:00:00",12489.6683643776,24.1,1
"1873","2012-06-04 11:00:00",13477.8655011409,24.1,1
"1874","2012-06-04 12:00:00",14379.1540004947,26.1,1
"1875","2012-06-04 13:00:00",15143.9158742277,28.1,1
"1876","2012-06-04 14:00:00",15815.9032621294,29.1,1
"1877","2012-06-04 15:00:00",16294.4745436192,30.1,1
"1878","2012-06-04 16:00:00",16677.8557424883,31.1,1
"1879","2012-06-04 17:00:00",16733.1140135361,32.1,1
"1880","2012-06-04 18:00:00",16391.9298842868,33.1,1
"1881","2012-06-05 09:00:00",11474.3817502251,24.1,1
"1882","2012-06-05 10:00:00",12363.8427302968,24.1,1
"1883","2012-06-05 11:00:00",13429.1056585041,24.1,1
"1884","2012-06-05 12:00:00",14498.4377868175,26.1,1
"1885","2012-06-05 13:00:00",15284.7442063391,28.1,1
"1886","2012-06-05 14:00:00",16042.1040479464,29.1,1
"1887","2012-06-05 15:00:00",16594.0199314012,31.1,1
"1888","2012-06-05 16:00:00",16907.9698749317,32.1,1
"1889","2012-06-05 17:00:00",16959.6879031252,33.1,1
"1890","2012-06-05 18:00:00",16650.7884681976,33.1,1
"1891","2012-06-06 09:00:00",11673.0173163174,24.1,1
"1892","2012-06-06 10:00:00",12709.5897598527,24.1,1
"1893","2012-06-06 11:00:00",13839.3162982571,24.1,1
"1894","2012-06-06 12:00:00",14849.4080503829,26.1,1
"1895","2012-06-06 13:00:00",15597.085919087,27.1,1
"1896","2012-06-06 14:00:00",16329.2499273174,29.1,1
"1897","2012-06-06 15:00:00",16900.7020107364,31.1,1
"1898","2012-06-06 16:00:00",17192.9278547017,32.1,1
"1899","2012-06-06 17:00:00",17230.1484663179,33.1,1
"1900","2012-06-06 18:00:00",16969.0098694719,34.1,1
"1901","2012-06-07 09:00:00",11068.45106209,24.1,1
"1902","2012-06-07 10:00:00",11872.3845992129,24.1,1
"1903","2012-06-07 11:00:00",12836.8160070816,24.1,1
"1904","2012-06-07 12:00:00",13788.3707618867,24.1,1
"1905","2012-06-07 13:00:00",14557.5135436077,26.1,1
"1906","2012-06-07 14:00:00",15369.2691939365,27.1,1
"1907","2012-06-07 15:00:00",16002.1899078767,28.1,1
"1908","2012-06-07 16:00:00",16320.7091900375,30.1,1
"1909","2012-06-07 17:00:00",16126.8113420231,31.1,1
"1910","2012-06-07 18:00:00",15137.9370914856,32.1,1
"1911","2012-06-08 09:00:00",10504.2055674575,23.1,1
"1912","2012-06-08 10:00:00",11300.6513471908,23.1,1
"1913","2012-06-08 11:00:00",12243.1596138462,23.1,1
"1914","2012-06-08 12:00:00",13106.3706742017,24.1,1
"1915","2012-06-08 13:00:00",13820.277125115,26.1,1
"1916","2012-06-08 14:00:00",14534.9423742902,28.1,1
"1917","2012-06-08 15:00:00",15067.5839584273,29.1,1
"1918","2012-06-08 16:00:00",15230.5955187069,31.1,1
"1919","2012-06-08 17:00:00",14593.2135068656,31.1,1
"1920","2012-06-08 18:00:00",13577.9332104903,31.1,1
"1921","2012-06-09 09:00:00",9737.47479955668,23.1,0
"1922","2012-06-09 10:00:00",10689.916333873,23.1,0
"1923","2012-06-09 11:00:00",11671.087526925,23.1,0
"1924","2012-06-09 12:00:00",12584.500407484,23.1,0
"1925","2012-06-09 13:00:00",13334.9477882198,26.1,0
"1926","2012-06-09 14:00:00",14001.9816077063,27.1,0
"1927","2012-06-09 15:00:00",14490.2663597175,28.1,0
"1928","2012-06-09 16:00:00",14861.0311142831,29.1,0
"1929","2012-06-09 17:00:00",14950.0567717524,31.1,0
"1930","2012-06-09 18:00:00",14685.5809465177,31.1,0
"1931","2012-06-10 09:00:00",9812.7389412326,23.1,0
"1932","2012-06-10 10:00:00",10688.1317581957,24.1,0
"1933","2012-06-10 11:00:00",11706.5215752747,23.1,0
"1934","2012-06-10 12:00:00",12694.4626192286,24.6,0
"1935","2012-06-10 13:00:00",13644.5210243825,26.6,0
"1936","2012-06-10 14:00:00",14464.5916441495,29.1,0
"1937","2012-06-10 15:00:00",15048.3387013925,30.1,0
"1938","2012-06-10 16:00:00",15473.4932260841,31.1,0
"1939","2012-06-10 17:00:00",15608.0867738703,32.1,0
"1940","2012-06-10 18:00:00",15526.6067152333,33.1,0
"1941","2012-06-11 09:00:00",12338.2261536594,26.1,1
"1942","2012-06-11 10:00:00",13364.8950557114,26.6,1
"1943","2012-06-11 11:00:00",14426.5974541382,26.1,1
"1944","2012-06-11 12:00:00",15320.0876038127,28.1,1
"1945","2012-06-11 13:00:00",15958.8755275109,29.1,1
"1946","2012-06-11 14:00:00",16616.567636543,31.1,1
"1947","2012-06-11 15:00:00",17015.9907626345,32.1,1
"1948","2012-06-11 16:00:00",17247.8986484761,33.1,1
"1949","2012-06-11 17:00:00",17210.322269947,33.1,1
"1950","2012-06-11 18:00:00",16924.2191467986,34.1,1
"1951","2012-06-12 09:00:00",12237.394704827,27.1,1
"1952","2012-06-12 10:00:00",13066.9132791982,27.1,1
"1953","2012-06-12 11:00:00",14025.4178602994,27.1,1
"1954","2012-06-12 12:00:00",14812.3587808215,28.1,1
"1955","2012-06-12 13:00:00",15514.0152645104,29.1,1
"1956","2012-06-12 14:00:00",16172.0410518824,29.1,1
"1957","2012-06-12 15:00:00",16552.9110235805,30.1,1
"1958","2012-06-12 16:00:00",16612.8178899317,32.1,1
"1959","2012-06-12 17:00:00",16040.5996449683,32.1,1
